contest_id,slate_date,section,platform_player_id,display_name,team_key,card_boost,drafts,real_score,ingested_at
680,2025-06-19,highestBoostedValuePlayers,604,K. Martin,LAS,3.0,42.0,1.5792788180814121,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,615,L. Amihere,GSV,0.4,16.0,3.038794725592867,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,popularPlayers,624,C. Clark,IND,0.0,9600.0,2.3190068105273167,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,popularPlayers,626,K. Mitchell,IND,0.7,2500.0,1.614344318972323,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,627,A. Boston,IND,0.2,304.0,3.8387748860405058,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,popularPlayers,628,T. Fágbénlé,TOR,0.9,1400.0,0.0,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,popularPlayers,631,L. Hull,IND,1.3,2200.0,1.0863333599666392,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,mostCommon3xPlayers,632,D. Dantas,IND,3.0,179.0,0.32902215756491304,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,637,S. Ionescu,NYL,0.0,2200.0,3.5088511948908256,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,639,B. Stewart,NYL,0.1,417.0,5.719671367414487,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,641,K. Thornton,GSV,0.8,203.0,2.6069083867533087,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,popularPlayers,643,J. Jones,NYL,0.4,1400.0,0.38422570587789173,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,668,N. Mack,PHO,2.7,1.0,1.7283594215011604,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,popularPlayers,670,K. Copper,PHO,1.6,786.0,0.0,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,671,S. Cunningham,IND,3.0,57.0,1.992026072088727,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,677,N. Cloud,CHI,0.7,108.0,3.855032240634615,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,712,M. Billings,IND,1.5,45.0,1.601063248279909,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,mostCommon3xPlayers,719,S. Talbot,LVA,3.0,272.0,0.9746073,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,736,S. Whitcomb,PHO,1.8,52.0,2.7369324644934223,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,745,A. Thomas,PHO,0.1,185.0,5.3895032042574345,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,popularPlayers,758,S. Sabally,NYL,0.3,4000.0,2.166313301513234,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,759,V. Burton,GSV,0.7,170.0,2.5426154319249856,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,760,N. Howard,MIN,1.3,115.0,2.1690826472567344,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,762,C. Leite,POR,2.2,34.0,1.5101267949053752,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,366584,T. Hayes,GSV,2.0,22.0,2.701253872598341,2026-06-05 05:19:18.264647+00:00
680,2025-06-19,highestBoostedValuePlayers,4322738,M. Akoa Makani,PHO,2.2,63.0,3.87952498710284,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,184,G. Williams,GSV,0.4,305.0,4.2266391212918135,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,mostCommon3xPlayers,399,K. Charles,GSV,3.0,156.0,1.4946993985985586,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,597,J. Young,LVA,0.5,297.0,4.680457580105383,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,598,A. Wilson,LVA,0.0,4200.0,3.421545724987936,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,600,A. Clark,DAL,3.0,34.0,1.7030680707315438,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,602,C. Gray,LVA,0.9,2400.0,2.4549306151552632,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,603,K. Stokes,GSV,2.8,1300.0,1.4871277230566189,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,605,A. Gray,ATL,0.0,4600.0,2.690356041352878,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,606,J. Canada,ATL,1.4,3.0,2.4983263062567342,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,609,N. Coffey,MIN,2.8,1.0,1.799590032148443,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,616,R. Howard,ATL,0.2,2600.0,3.1239322867462183,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,622,E. Wheeler,LAS,1.1,111.0,3.2980484147213827,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,629,N. Smith,LVA,2.5,2.0,2.3084742834184224,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,679,B. Sykes,TOR,0.4,215.0,4.027513539463402,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,691,S. Austin,WAS,1.7,43.0,6.773417261340976,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,697,M. Mabrey,TOR,0.7,1600.0,1.8948157072429204,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,mostCommon3xPlayers,709,Z. Cooke,SEA,3.0,152.0,0.0,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,724,L. Yueru,DAL,3.0,1.0,3.009889099046139,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,726,J. Loyd,LVA,0.9,159.0,3.091689071014334,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,734,S. Diggins,CHI,0.4,274.0,4.729321694480964,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,735,E. Magbegor,SEA,1.0,1100.0,0.8697942970865605,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,738,N. Ogwumike,LAS,0.3,367.0,6.40514793788481,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,753,D. Carrington,CHI,1.2,1300.0,2.354741067166961,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,754,B. Jones,ATL,0.8,119.0,3.5351507749835425,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,767,A. Ogunbowale,DAL,0.6,2100.0,0.7602098737268502,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,4322740,P. Bueckers,DAL,0.1,6000.0,4.026605291620169,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,4322741,S. Citron,WAS,1.1,99.0,2.99115304729063,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,popularPlayers,4322743,K. Iriafen,WAS,0.9,1200.0,1.9027201131777476,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,4322745,A. Morrow,CON,3.0,2.0,2.4655333822211243,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,4322746,S. Rivers,CON,1.8,7.0,2.396257778104489,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,4322750,A. James,DAL,3.0,5.0,3.3181800773478876,2026-06-05 05:19:18.264647+00:00
681,2025-06-20,highestBoostedValuePlayers,4322751,A. Nye,ATL,3.0,31.0,1.9624621834477667,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,8,M. Kliundikova,TOR,2.5,8.0,3.5743874356398937,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,popularPlayers,172,O. Sims,DAL,1.1,1100.0,0.0,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,373,K. Westbeld,PHO,1.8,56.0,1.6436388888773104,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,popularPlayers,596,K. Plum,LAS,0.2,4600.0,2.2430102745651084,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,popularPlayers,650,N. Collier,MIN,0.0,5800.0,0.0,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,popularPlayers,652,N. Hiedeman,SEA,1.4,1500.0,1.5335850666589586,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,654,C. Williams,MIN,0.5,373.0,4.37456006443254,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,popularPlayers,658,A. Smith,DAL,0.6,2600.0,2.0945406405403615,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,660,K. McBride,MIN,0.6,231.0,4.1394129850696615,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,mostCommon3xPlayers,661,D. Miller,CON,3.0,419.0,0.22936770235926354,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,popularPlayers,663,B. Carleton,POR,1.7,1300.0,1.157401910413066,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,670,K. Copper,PHO,1.6,166.0,3.322225196899859,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,673,R. Allen,NYL,3.0,6.0,1.1561278388757683,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,682,A. Atkins,LAS,0.9,81.0,1.9219982325850777,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,mostCommon3xPlayers,686,K. Samuelson,POR,3.0,277.0,0.09113000000000006,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,700,M. Onyenwere,WAS,3.0,1.0,2.4214574256582613,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,popularPlayers,701,A. Reese,ATL,0.7,2600.0,1.8728642037336032,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,705,K. Cardoso,CHI,1.0,111.0,2.3374704228910277,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,711,A. Stevens,CHI,0.4,201.0,3.06902335769007,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,popularPlayers,718,D. Hamby,LAS,0.2,3200.0,2.337244850241447,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,popularPlayers,723,R. Jackson,CHI,1.3,2500.0,1.303161766171738,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,725,K. Nurse,TOR,3.0,2.0,1.442541220883959,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,736,S. Whitcomb,PHO,1.7,50.0,2.735170906490309,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,741,R. Banham,CHI,3.0,2.0,1.505501483309188,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,745,A. Thomas,PHO,0.1,598.0,3.712398387471069,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,758,S. Sabally,NYL,0.3,322.0,2.8518071068548028,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,highestBoostedValuePlayers,4322738,M. Akoa Makani,PHO,1.8,65.0,1.9168115302143207,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,popularPlayers,4322748,S. Barker,POR,3.0,585.0,0.5128457269369037,2026-06-05 05:19:18.264647+00:00
683,2025-06-21,mostCommon3xPlayers,4322749,H. Van Lith,CON,3.0,358.0,0.6659628811275937,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,184,G. Williams,GSV,0.3,1600.0,4.006785490986039,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,303,M. Johannes,NYL,2.8,1.0,3.329345848840183,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,597,J. Young,LVA,0.4,80.0,4.333967707663821,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,598,A. Wilson,LVA,0.0,3400.0,3.593811390029712,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,mostCommon3xPlayers,600,A. Clark,DAL,3.0,182.0,0.8700210616372054,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,mostCommon3xPlayers,604,K. Martin,LAS,3.0,175.0,0.8580922210851345,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,605,A. Gray,ATL,0.1,209.0,4.743577416551567,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,616,R. Howard,ATL,0.2,975.0,3.836707435189445,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,617,N. Hillmon,ATL,2.0,1.0,2.824546729717934,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,624,C. Clark,IND,0.1,5000.0,2.7062966940332327,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,626,K. Mitchell,IND,0.8,4.0,3.6603182294634236,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,627,A. Boston,IND,0.2,106.0,5.872794228620148,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,629,N. Smith,LVA,2.3,4.0,2.4102583368293145,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,636,N. Sabally,TOR,1.7,897.0,1.2852019381423274,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,637,S. Ionescu,NYL,0.0,4700.0,0.0,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,639,B. Stewart,NYL,0.1,4000.0,4.050697221011656,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,641,K. Thornton,GSV,0.8,309.0,4.316936803030505,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,677,N. Cloud,CHI,0.7,1200.0,1.3599631390068205,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,679,B. Sykes,TOR,0.3,1100.0,1.629984184193171,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,682,A. Atkins,LAS,1.0,4.0,4.6908772231742875,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,691,S. Austin,WAS,1.0,72.0,4.28747229381076,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,697,M. Mabrey,TOR,0.8,1500.0,0.0,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,701,A. Reese,ATL,0.7,162.0,3.574481017885343,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,708,E. Williams,CHI,2.5,2.0,4.065244233994414,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,719,S. Talbot,LVA,3.0,18.0,2.969000879952229,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,mostCommon3xPlayers,724,L. Yueru,DAL,3.0,347.0,0.5403767591418831,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,734,S. Diggins,CHI,0.4,210.0,4.178335031912277,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,738,N. Ogwumike,LAS,0.2,266.0,5.301000108748342,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,759,V. Burton,GSV,0.7,1400.0,1.961262136329165,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,767,A. Ogunbowale,DAL,0.7,91.0,4.327155938018613,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,366584,T. Hayes,GSV,1.7,1100.0,2.6820469860082183,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,popularPlayers,4322740,P. Bueckers,DAL,0.1,3700.0,4.534782183656591,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,4322741,S. Citron,WAS,1.0,10.0,5.822065605479482,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,4322743,K. Iriafen,WAS,1.0,23.0,5.161519980319267,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,mostCommon3xPlayers,4322745,A. Morrow,CON,3.0,628.0,1.9661555351976516,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,mostCommon3xPlayers,4322750,A. James,DAL,3.0,682.0,1.954277310615552,2026-06-05 05:19:18.264647+00:00
685,2025-06-22,highestBoostedValuePlayers,4322755,T. Paopao,ATL,2.5,1.0,4.0131940403679,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,184,G. Williams,GSV,0.3,1900.0,1.7847100598178298,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,mostCommon3xPlayers,399,K. Charles,GSV,3.0,413.0,1.2226164116939089,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,596,K. Plum,LAS,0.2,3300.0,3.0422108522115,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,mostCommon3xPlayers,600,A. Clark,DAL,3.0,327.0,0.6417152016539392,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,605,A. Gray,ATL,0.1,3000.0,1.4238412152258717,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,616,R. Howard,ATL,0.2,220.0,3.8683640725035273,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,624,C. Clark,IND,0.1,7900.0,1.492490018201304,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,626,K. Mitchell,IND,0.7,26.0,5.212527453469798,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,627,A. Boston,IND,0.2,499.0,7.253675364720002,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,631,L. Hull,IND,1.3,21.0,3.606305808591725,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,632,D. Dantas,IND,3.0,11.0,1.8185888196255655,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,650,N. Collier,MIN,0.0,4100.0,0.0,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,653,J. Shepard,DAL,1.7,4.0,4.105499354104555,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,654,C. Williams,MIN,0.5,1600.0,0.22374575067649416,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,658,A. Smith,DAL,0.7,9.0,5.6223772966806225,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,679,B. Sykes,TOR,0.4,1300.0,0.0,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,691,S. Austin,WAS,0.9,74.0,3.2710128545065107,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,701,A. Reese,ATL,0.7,373.0,5.188343612348336,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,705,K. Cardoso,CHI,1.0,17.0,5.23149757259947,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,711,A. Stevens,CHI,0.4,101.0,5.214480121017792,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,718,D. Hamby,LAS,0.3,140.0,3.8326956615364955,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,723,R. Jackson,CHI,1.4,406.0,2.4025660584297848,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,724,L. Yueru,DAL,3.0,2.0,3.2136529216340493,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,734,S. Diggins,CHI,0.3,223.0,4.663609356005686,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,738,N. Ogwumike,LAS,0.2,3400.0,3.3409108276042896,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,mostCommon3xPlayers,741,R. Banham,CHI,3.0,461.0,1.5275687178460118,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,754,B. Jones,ATL,0.8,144.0,2.75650478638668,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,767,A. Ogunbowale,DAL,0.6,176.0,3.585329230301308,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,4322740,P. Bueckers,DAL,0.1,6000.0,2.4533761468266184,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,4322741,S. Citron,WAS,0.8,1800.0,1.8642827647190496,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,popularPlayers,4322743,K. Iriafen,WAS,0.8,1400.0,2.2035550821352663,2026-06-05 05:19:18.264647+00:00
689,2025-06-24,highestBoostedValuePlayers,4322750,A. James,DAL,3.0,21.0,1.85562124793667,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,303,M. Johannes,NYL,2.4,110.0,2.428033297489588,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,449,R. Gardner,NYL,3.0,3.0,1.8768355270864687,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,594,K. Bell,LVA,3.0,2.0,2.048485880397535,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,597,J. Young,LVA,0.4,310.0,3.705489326950464,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,598,A. Wilson,LVA,0.0,4000.0,5.795050121962337,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,602,C. Gray,LVA,0.9,261.0,3.0822054402825367,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,604,K. Martin,LAS,3.0,8.0,3.0328527329401997,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,popularPlayers,628,T. Fágbénlé,TOR,0.9,1200.0,0.0,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,635,K. Burke,CON,1.8,111.0,4.226444524884866,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,636,N. Sabally,TOR,1.8,22.0,1.3597135971076753,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,637,S. Ionescu,NYL,0.0,2000.0,3.0857341898030155,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,639,B. Stewart,NYL,0.1,1400.0,4.905419191454023,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,641,K. Thornton,GSV,0.7,793.0,2.512996827257219,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,popularPlayers,677,N. Cloud,CHI,0.8,2300.0,1.5261954875834902,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,popularPlayers,712,M. Billings,IND,1.6,1100.0,1.016135265271323,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,719,S. Talbot,LVA,3.0,4.0,2.64525586434442,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,726,J. Loyd,LVA,0.9,302.0,2.832905125456314,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,popularPlayers,749,O. Nelson-Ododa,CON,1.5,1000.0,1.264749353623075,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,757,J. Sheldon,CHI,1.9,156.0,1.6976618764145865,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,759,V. Burton,GSV,0.8,180.0,4.083346350501837,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,366584,T. Hayes,GSV,1.5,16.0,2.7009707184895526,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,popularPlayers,4322745,A. Morrow,CON,3.0,1600.0,0.36841106116436795,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,highestBoostedValuePlayers,4322746,S. Rivers,CON,1.8,108.0,2.004166116915016,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,mostCommon3xPlayers,4322751,A. Nye,ATL,3.0,154.0,0.21805320311252624,2026-06-05 05:19:18.264647+00:00
692,2025-06-25,mostCommon3xPlayers,4322793,K. Chen,GSV,3.0,175.0,0.0,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,596,K. Plum,LAS,0.3,405.0,4.028301030543638,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,597,J. Young,LVA,0.4,364.0,3.513547671359525,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,598,A. Wilson,LVA,0.0,4600.0,4.148573149707772,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,602,C. Gray,LVA,0.8,276.0,3.1057750921417018,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,603,K. Stokes,GSV,3.0,25.0,1.2868758417634187,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,popularPlayers,624,C. Clark,IND,0.2,2900.0,0.0,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,626,K. Mitchell,IND,0.6,303.0,2.8617903051078915,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,627,A. Boston,IND,0.1,1100.0,3.1568986914355346,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,popularPlayers,631,L. Hull,IND,1.2,1900.0,1.6283830548589453,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,671,S. Cunningham,IND,3.0,16.0,1.971546481869833,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,popularPlayers,679,B. Sykes,TOR,0.4,1200.0,0.0,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,683,A. Edwards,CON,3.0,31.0,1.436430582206112,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,685,S. Dolson,SEA,3.0,21.0,1.1873217100264009,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,691,S. Austin,WAS,0.8,310.0,3.439884591520473,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,698,D. Evans,LVA,3.0,22.0,2.57481897671485,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,711,A. Stevens,CHI,0.3,164.0,3.906281714292331,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,popularPlayers,718,D. Hamby,LAS,0.3,1800.0,2.513064858210689,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,highestBoostedValuePlayers,723,R. Jackson,CHI,1.4,308.0,1.9030890262828075,2026-06-05 05:19:18.264647+00:00
693,2025-06-26,popularPlayers,726,J. Loyd,LVA,0.8,1900.0,1.3326805741760082,2026-06-05 05:19:18.264647+00:00
